"","RHOA","BCR","FOXL2","RUNX1","CBL","CDKN1B","MAP3K8","DMBT1","DNMT1","DNMT3A","ECT2","ETS2","ETV6","EZH2","FOXO1","FOXO3","FLT3","FUS","GLI1","HDAC1","IDH1","FOXO4","MXI1","NOTCH1","NOTCH2","NOTCH3","NPM1","PAX5","PHB","PML","PTPN11","RARB","RB1","SKIL","SPI1","TCF3","WT1","ZBTB16","NR4A3","NCOA4","SPOP","KLF4","LITAF","YAP1","RASSF1","ARHGEF12","SIRT1","SUZ12","WHSC1L1","WDR11","SALL4","HOPX","LHX4","MIR106A","MIR107","MIR125B1","MIR146A","MIR150","MIR155","MIR17","MIR194-1","MIR194-2","MIR196A2","MIR20A","MIR203A","MIR210","MIR214","MIR222","MIR223","MIR27A"
"TCGA-D8-A1XU-01A-11R-A14M-07",4240339.5548,101639.915984,587.855896533,335122.992634,103125.844815,608396.625798,85000.6813547,531.021816607,236140.501439,80222.5879607,197027.171299,190012.318147,258811.957379,49107.3522112,79527.1102607,208766.883975,3710.74317184,662697.50402,10537.1957572,778781.320816,1657023.19766,114915.339482,80893.8371985,84147.8131982,695356.288759,424160.849388,3355862.53484,153.110436996,410822.358089,97545.900935,487111.322013,47387.858334,218806.003021,310328.412663,213000.165344,182053.895098,4099.67433994,672.777640531,5069.55107224,1190828.10127,242612.981228,207219.631955,1225081.81332,425062.452042,155585.355173,214089.313644,99472.812931,119871.033435,133716.223443,86105.3566156,21886.8598542,17657.1979973,7072.98981268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10992.1516038
"TCGA-AR-A2LJ-01A-12R-A19W-07",6038772.71918,152931.315605,460.983366645,253096.838696,35420.4902845,1441318.5314,137169.925531,1554.61734399,202288.953733,72641.5185806,72381.8494687,239088.245608,284966.25608,85145.7618127,97189.6681829,286028.586255,17674.8345598,953212.346968,26228.4622743,550022.716854,436266.579673,178667.631004,192153.950437,115414.557841,118752.541363,486496.478149,2985152.22239,768.420861032,1079814.98096,176749.103426,162159.640945,31159.0424208,126788.858187,95382.6832739,1126531.35148,495337.823492,1525.70214175,6049.5506028,22006.8329086,723716.460945,397224.068378,263621.172455,867315.211633,163956.88112,362307.684537,61015.3408216,90808.0845985,102010.378084,81434.8233996,99597.362771,4856.46336223,32722.5452498,1922.77954645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5746.53196796
"TCGA-AO-A12F-01A-11R-A115-07",4310108.1036,274869.899642,119.003024789,121364.631946,76208.5302461,807133.972662,51476.9213128,214.995555128,212581.033895,183673.743449,245687.771653,414140.730225,559188.889083,259005.478073,134766.717155,232395.336704,1335.4434174,808398.888729,1486.29229771,658087.657968,629557.862991,122961.403035,157704.993746,318532.096167,225747.236678,611046.607436,4485509.01468,8777.78959618,1062017.1624,82579.9099302,557713.220984,20750.9150531,204430.201667,163796.974453,92613.2269053,434371.531536,1772.3725479,3595.52736008,109516.406721,816129.979294,148918.464012,68306.8906212,555891.139186,459387.285867,149390.154751,132500.120232,81538.9846448,240081.39544,112865.638067,56824.9381334,46500.7909088,6268.34196613,10251.8720298,0,0,0,0,0,0,0,4083.90380365,0,0,0,0,6311.48769654,0,0,0,0
"TCGA-E9-A1N9-01A-11R-A14D-07",3489858.71846,133855.223523,1913.62510242,213947.306448,83742.8382807,512994.714624,35653.1579413,2016.71781279,1372622.97633,104798.781888,569302.887979,349864.80828,317959.56223,208719.743031,115512.104966,743754.461981,74713.5865007,503214.54642,9847.80276157,569402.336187,295596.506237,426304.959257,772927.973084,85359.7042872,338137.113368,711620.541605,4906283.60349,1744.45118426,570251.84588,65786.1230844,523083.946562,62408.5752906,179688.926647,209571.744086,98025.2685985,581156.927672,20809.955709,8833.27285097,11345.6187475,1018721.96694,204952.022926,103357.067426,631933.026499,346661.272188,125165.30962,301396.241151,239280.121513,344810.111356,69964.6489429,123235.59365,5727.28845909,26519.4509148,4144.39859874,0,0,0,0,4153.30686292,0,0,0,0,0,0,0,0,0,0,0,0
"TCGA-BH-A0DT-01A-21R-A12D-07",4779311.28828,120772.180391,948.133443552,575653.726335,89978.897519,896320.699808,142855.089531,783.05611434,209085.574886,79841.9071073,148584.897696,327430.611237,289554.401743,95760.8188319,170863.566768,384815.133428,63934.3123865,553594.438973,16352.8854948,623507.467783,389075.066716,292629.015525,472714.421057,127847.884611,340928.40306,634709.96686,3004128.12164,3132.69640535,443278.747389,160824.76634,420119.280216,36015.4051888,275206.342312,188614.660604,164991.323633,368847.345547,0,27344.5434801,7008.43903666,1640457.54197,256196.207776,220496.237473,888586.273294,534917.217105,178294.175305,330955.972203,229976.24447,178631.162677,232418.301548,171537.236505,7880.6108855,32309.2836242,10038.8575493,0,0,0,0,0,0,0,0,0,3265.29546026,0,0,0,0,0,0,5065.39423963
"TCGA-E2-A109-01A-11R-A10J-07",6092315.42,149567.737424,0,167445.823173,46761.3051718,907109.667639,35154.7608148,39.2023701518,277906.010197,154264.610806,321833.1089,173427.30986,140593.490841,151731.585985,85342.5074078,171910.400127,84922.4571788,1142199.06729,3914.6047051,635756.529207,458196.530078,109441.553585,197019.046188,108493.952111,245233.018357,530106.914327,3419612.36401,1932.8620863,3716463.44241,102092.979212,532217.815649,31930.5690749,131896.898641,276991.811986,142408.682249,277076.800713,2154.50050051,1192.01783139,11728.9344015,2491888.1445,1422278.30909,100592.263984,200333.555683,144065.086455,165673.3249,185473.998567,200069.231465,154929.090152,221050.961304,126656.541882,43330.0389645,25308.6618375,12427.390653,0,0,0,0,0,0,0,0,0,2615.54325814,0,2877.09758396,0,0,2825.72084139,0,0
"TCGA-C8-A12K-01A-21R-A115-07",3984776.47671,168061.754863,219.93133194,88935.6749766,50248.8134628,365844.230351,56564.5246453,238.40196777,706702.210254,83021.2143087,394210.334663,233788.513542,369599.406066,360635.538561,73416.6059807,149894.781798,139984.917878,560497.191704,1907.52763817,922648.370725,457068.156119,103014.859684,309002.948513,130450.733582,282076.650708,274638.26746,5294294.60381,6014.64945205,798832.257345,266737.982646,352360.817477,112013.490207,200032.680151,131984.714999,676732.907165,242951.504664,6707.07680441,251.702642525,16815.7775684,1217179.62777,243845.417089,87402.9893663,2064527.9897,368100.722547,158076.913781,109175.313656,130535.213759,189561.408355,151110.107216,64970.9158953,1895.70951569,32561.0563767,2540.33207168,0,3687.00974292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TCGA-EW-A1P5-01A-11R-A144-07",4187364.10881,96523.9326824,686.459678937,281267.27545,65564.9404667,1009250.94461,20240.8955729,99.2148090405,251792.555313,66402.4783151,155706.032545,161412.410889,184305.972821,106983.754234,32942.6459575,195909.226547,29465.5100908,903895.138038,1905.23585486,553679.808149,500325.024641,154173.984703,119526.979152,93715.6977036,337205.408213,187408.198333,5394979.72279,429.101657229,713519.068114,382476.827926,340717.608987,10507.6050687,211503.601696,152019.997886,446161.299795,213084.648947,1655.28076921,2136.90200997,12304.9147732,998697.824494,297033.556255,120395.90991,1186483.06822,455565.738607,102213.342952,183944.713331,126013.664211,185957.072422,142394.84444,90835.218004,9763.0083951,12448.8351584,5219.92502205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3575.71943475,0,0
"TCGA-E2-A1LI-01A-12R-A157-07",6825914.67132,125659.711165,315.114175713,91167.2750797,111654.824109,875915.471868,596455.450745,37.9531793449,229515.513644,147870.490329,257475.176191,208309.283274,455241.686098,387636.358339,60372.3006875,277982.657434,3241.50630956,719582.204315,728.820211351,924368.099288,258758.932258,89687.7229485,105080.465949,203623.101888,512471.224092,238293.517045,4927629.14876,4596.10439936,556510.326596,202012.701322,447944.319663,83539.9472509,64169.8255426,263952.569645,220800.609534,472192.545707,2607.30867732,961.694968147,12374.2452165,1486760.56915,179707.507063,65985.2586169,997300.869081,800298.998908,220209.138367,155495.601898,327940.012763,150085.844821,89877.7720558,93979.9169526,1508.96831742,17862.8917344,10211.5154932,0,0,0,0,0,0,0,3604.65902179,0,0,0,0,0,0,0,0,3928.1540622
"TCGA-LL-A9Q3-01A-11R-A41B-07",4313461.89057,299815.290587,805.801001701,143266.505376,25268.3626325,250856.085588,105580.909797,1601.37103565,172222.011269,85895.7220068,55567.88468,333267.632548,201330.889372,132938.053791,50561.8981665,190346.274007,5086.48562098,1246064.42153,4193.36617857,168445.145657,614516.244118,181556.819038,112500.541696,78390.3685715,122044.157814,614028.08334,3069401.63477,188.887939727,1049405.58309,120850.271029,225275.11156,9218.97810886,106781.270308,103601.758164,359281.020455,560955.054008,1285.84328335,184.441425138,22336.2830722,684008.101635,194433.813984,97322.7686738,1970071.49697,188534.524872,175666.860961,195981.136978,62882.0029222,108335.095349,244807.463784,62412.3436324,2170.51359452,83524.9167162,2229.91234966,0,0,0,0,5246.69982581,0,0,0,0,0,0,0,5342.0943681,0,0,0,15067.4456536
"TCGA-A2-A25A-01A-12R-A16F-07",5470950.01514,157141.221639,378.219289123,585905.33411,131487.327216,998630.082361,110663.581975,1284.6150457,174837.65011,90225.4700536,178721.414003,814567.812782,348834.670767,104666.291657,244005.684808,291470.186021,18356.8127225,619558.292039,47552.7447066,729497.187021,280759.028083,243185.742184,364147.117926,207029.812293,346999.506065,635205.73591,2911145.72698,2387.86740177,292517.754586,151652.177163,418282.140292,114952.105677,324630.870092,341187.246555,214147.65182,302599.64231,697.420552533,19288.1034579,84990.2470896,1341337.3603,215707.459598,437386.492386,1005934.08664,675907.930167,250069.556961,255201.38857,212459.246321,145664.09684,161106.300298,125200.342946,5216.12922786,100265.831101,5133.16149013,0,0,2507.42196903,0,0,0,0,0,0,0,0,0,2005.93757522,0,3940.23452276,0,73551.0444248
"TCGA-A8-A08B-01A-11R-A00Z-07",3187342.14218,169674.439193,625.009961096,137198.956866,72353.6934772,1002378.01293,39996.9926312,4629.58728584,300105.748891,181557.022101,423877.516141,265240.149463,268126.048877,179412.550896,37962.76731,524915.356513,3945.27206267,1080098.65918,5854.56226522,743200.953395,585448.326558,115038.006177,266923.683768,54713.0746718,167462.406941,269378.09564,6055986.26062,3223.19103531,468139.219046,149372.738928,327703.863075,20958.6279151,300854.405825,249037.877419,125127.054628,348588.25505,415562.102598,0,10250.549415,1158076.03835,174599.863406,218240.359867,1435283.4356,441309.844684,161623.621899,237008.533204,208314.680156,178500.343704,145952.734265,127605.642878,4938.36361037,19165.1045539,2406.40693815,0,0,0,0,0,0,0,0,0,0,0,0,174028.341759,0,0,0,0
"TCGA-A8-A08O-01A-21R-A056-07",5234923.85611,104761.535122,442.726599649,471828.468267,95857.8195369,1340132.15715,60250.1600993,319.938930057,168086.739613,87599.7315423,245651.833382,95651.3307573,207602.877356,123660.040177,118527.711001,182539.103316,376655.163452,577584.617905,5734.2432212,1079507.61505,366649.302268,231661.263527,243317.618915,98164.6307563,587821.012626,491470.590904,3280650.40387,1475.97670337,965714.986887,74858.3159273,627072.55139,32253.8163426,232788.789461,273709.111382,64706.9140898,209433.128668,837.3018826,7431.34986552,3613.45027095,2672466.31503,257679.441108,54118.557524,678300.344212,455707.550756,153583.456186,255651.335677,254351.765749,281483.976158,300448.236593,202428.257237,10176.2796645,23486.6660977,11292.851845,0,0,9783.58705436,0,0,0,0,15193.3351903,0,3557.66801977,0,7826.86964349,3913.43482174,0,0,0,16556.8396305
"TCGA-AC-A5EH-01A-11R-A28M-07",8964534.08431,166529.195742,901.757028482,310210.246543,66076.0987876,1127124.58774,42123.8145525,54.3049930237,304009.778437,65541.7939267,456900.258219,254074.082202,249596.063967,185657.686781,104942.394472,223886.51662,164441.107367,859925.400086,3232.76176715,796052.658507,684211.440279,105308.582764,364464.536411,111420.34089,263319.071543,612571.177681,3513418.05483,46.9735571285,562569.235996,251882.389628,430947.075914,17787.5659459,262161.310718,188724.50515,405560.974101,472510.325573,14389.6348582,66531.2099488,6665.63256784,1220739.15229,134819.601478,144497.260363,920995.402821,417096.761435,401027.363303,208549.191058,152010.951724,106604.475366,55562.2433372,122819.523628,15761.392383,13797.3206395,2097.62779273,0,0,0,0,0,0,0,0,0,0,0,3985.49280619,7970.98561237,0,0,0,5620.56677795
"TCGA-A8-A06X-01A-21R-A00Z-07",4576574.1827,152667.408651,375.125661235,122288.906153,75255.9498639,761803.885034,167585.175488,135.543361058,601575.937945,111244.856803,263561.181676,158242.331342,163401.583267,157893.103465,110911.766512,428498.813364,15259.9206833,826879.703781,1171.28615419,889778.805752,798488.064588,103329.163264,258062.393798,96023.0189438,507594.198527,924700.508306,5156627.61499,1055.19918401,547120.776912,315987.428239,455777.571161,23086.5137133,195203.89528,294511.556731,218954.085685,309375.202471,5453.91486831,944.49600534,21316.3939056,2025245.55298,233083.741637,62502.4555204,907506.853877,257136.337179,114385.826289,231770.799529,170471.821943,141815.176175,111669.746822,91683.2454435,3637.59196666,18630.1928421,5777.21988489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7014.36893476
"TCGA-AC-A3TM-01A-11R-A22K-07",5871622.8472,144473.895299,1346.36411845,374130.341602,28988.3556302,860285.36116,36808.6266333,486.478896758,186574.90569,101736.836903,106503.945065,126388.686343,219195.761799,174025.117372,50519.5274447,102621.639547,36591.6290393,1123578.28677,15063.8497034,732227.200773,258509.254288,118350.122388,161330.557254,102705.21665,113702.268565,409603.514459,2228752.4065,210.400950044,1146200.19478,166897.386886,86661.4852221,16996.8910296,78862.0124074,103331.240213,377026.935004,606945.843991,3342.01421526,2311.29009742,12284.6130246,459385.650824,312787.106246,72986.9912763,1079146.46238,164523.032913,409476.010664,85775.8737572,49296.7553566,68085.162541,74159.133914,46976.2834095,2901.26382679,31533.2351751,2753.87107202,0,0,0,0,4383.1965776,0,0,0,0,0,0,0,8925.78212166,0,0,0,37762.9243609
"TCGA-AC-A62V-01A-11R-A31O-07",8847552.17034,203839.715513,832.284446859,126330.283293,22234.2993289,1368569.99463,26967.7726352,120.291030917,342455.874048,92586.6454671,238936.378156,90136.7135129,98071.7643052,153333.077778,34676.5134596,89048.765802,3268.94274978,1320531.36584,1154.98274571,2133965.939,422404.859785,69022.86791,128371.105055,58335.3728598,72844.77002,329250.982959,3339393.88866,104.051161748,1218314.80116,80024.2712157,186073.795715,9981.65018086,76583.6874935,91220.8993944,301564.934264,233912.80459,1180.53670386,2514.64322471,7920.83289019,548644.723139,249702.997273,61706.1921368,876589.448108,62313.8873902,404870.655954,54138.4389721,113520.160418,109540.913438,115212.603387,63623.4880265,6695.65766872,45280.0311587,10094.0270638,0,0,0,0,0,0,0,17137.2263399,0,0,0,0,13242.4021718,0,0,0,6225.06084997
"TCGA-AR-A5QQ-01A-11R-A28M-07",6767816.99806,130368.623457,3128.23692015,189216.636919,70086.5829139,474327.0485,91225.3305912,1130.31922409,333863.964982,35099.8470075,219041.436022,965249.048389,176697.41232,178764.615432,100037.936824,107270.305807,7743.71703838,708087.792864,21067.2758557,1337790.55837,545864.499399,44380.349876,113598.748946,200799.285467,138248.912695,265127.373704,5363339.65453,20819.6991622,1155772.83637,470568.457808,323089.307685,20326.6463023,180721.104179,109671.313006,744315.739307,461726.982513,2610.10772045,252.715938188,19977.9273657,648491.277411,206798.957424,378774.709292,1186195.07403,423719.854506,214532.570402,89410.1201962,43050.0018105,182502.981661,81507.7497822,77219.0024523,4361.82357534,30878.2173493,1594.0992821,0,0,0,0,0,0,0,0,0,0,0,4879.71502464,48797.1502464,0,0,0,0
"TCGA-A8-A0A9-01A-11R-A00Z-07",4528604.83146,118282.793299,204.255880635,367630.571044,76886.8216696,1400301.62177,29534.2602279,1365.36188165,320745.94309,93535.9217966,193729.069652,128304.320473,306160.178807,91572.5366321,122987.330472,282627.930834,102430.223305,1154198.47554,1204.66756242,767958.61082,367446.226796,92129.1201719,371494.871924,161165.384027,403656.812676,739915.992643,3813336.70152,159.598843837,570354.903494,143057.594469,390694.479344,10475.5034482,218661.664813,155997.410405,231385.632414,529667.245495,28103.0863943,7386.90174219,6511.11717819,889923.818395,199476.421089,198333.409086,957718.666683,253429.31598,211277.114141,176053.829942,201485.029108,236569.351262,245775.394807,137009.273259,8216.10603633,22632.1864985,21282.5966714,0,0,0,0,0,0,0,3504.79061067,0,0,0,0,2708.24729006,0,0,0,38193.2310137
"TCGA-A2-A4S1-01A-21R-A266-07",6041646.84885,66310.4744399,320.765346116,131993.868924,82019.2653461,216692.56742,37416.5071106,1043.11317126,145279.491092,88974.5161573,62786.5353509,341688.461269,144814.332651,73248.1358194,56356.1142862,202500.812321,449.950716336,1236674.62279,4673.91122907,731916.425769,511339.777106,95005.9124215,189896.635808,131827.54457,429527.36121,1046929.29542,1883077.59996,0,490996.468068,200263.636099,156881.626594,193107.419166,271646.859083,224599.878863,1132846.6163,254693.751924,0,8076.26935092,5779.41527877,882913.338753,228051.843297,256740.968756,1378730.09269,308670.872437,328488.884443,124378.037921,64557.4971634,74030.6037228,123124.491007,82541.5635302,2534.44906693,4948.09404094,1543.75930477,0,0,0,0,0,0,0,11007.9119367,0,0,0,0,0,0,0,0,0
"TCGA-OL-A66I-01A-21R-A29R-07",6784277.25573,139925.274275,103450.448785,113078.51574,69236.9052981,707815.201733,84158.9537894,479.908395086,307346.054079,128821.027947,247452.340765,333233.872188,425184.322089,253317.449507,150307.953513,225692.81925,57962.8720893,922159.452287,16178.7576598,589829.578357,236803.839341,132502.749651,208651.399016,334622.443058,204223.355385,379795.641717,2689361.88971,3044.2019507,513141.238677,197570.17593,270863.837819,182810.439198,194339.561945,168717.217,739656.204467,480818.247729,18315.9786819,2499.63586386,39747.9529804,712573.255897,247558.488982,172120.542734,1360003.67523,278484.149172,522347.386375,90844.1577822,154748.787194,194822.943554,169882.38009,68085.171292,21306.5855476,26818.1080974,923.31493072,0,0,0,0,0,0,0,5064.44506343,0,0,0,0,0,0,0,0,5518.94654348
"TCGA-BH-A0C3-01A-21R-A12P-07",6442124.17275,100143.393018,0,363789.316395,113169.195133,1408788.35871,87669.5858551,1128.04140105,242368.426924,111154.724779,176961.923377,379480.316759,185903.113402,128215.799946,223877.823603,204497.415447,213854.029141,649865.527177,18876.83064,333089.753244,741092.786691,140524.674095,145146.597122,196898.778402,566528.681376,525838.030992,2412610.41796,5436.32350641,838829.489376,161852.646801,723248.125431,39294.8878407,264450.698222,223847.012353,238728.313765,218252.156845,210.86863327,23138.9606197,7692.26331387,1877065.00007,313887.446405,183344.801766,950433.479941,423664.138962,180030.655841,243995.517491,180568.951326,182813.152638,176309.466701,136013.74175,7154.55308283,35965.1508316,10302.8862534,0,0,19711.4247418,0,0,0,0,0,0,0,0,0,0,0,0,0,11119.265239
